4.477336814478207,3,0,0,2,2011,9,3,5,0,-0.02415697669813716,-0.11730509099307387
5.5174528964647065,3,0,1,1,2012,8,13,0,14,0.42158088160184687,-0.20615381497819024
5.814130531825067,4,0,0,1,2011,11,5,5,17,0.07617654568017587,-0.001194137054216761
6.436150368369428,3,0,1,1,2012,8,9,3,19,0.22585025463105224,-0.10577251967112969
4.262679877041316,2,0,1,1,2011,4,14,3,6,-0.22058831383736188,-0.03414373141560563
5.111987788356544,1,0,1,1,2012,1,18,2,20,-0.03727313124699718,0.23083180392499236
6.1675164908883415,4,0,1,2,2012,10,15,0,7,0.028220067038774423,0.06831603125162222
5.313205979041787,1,0,1,1,2011,3,3,3,17,0.13292480014919703,-0.25402070257434084
4.276666119016055,2,0,0,2,2011,6,19,6,7,-0.03138116548361938,-0.07231293573738869
5.6240175061873385,2,0,1,1,2012,4,5,3,12,0.1469309279755218,-0.25820572891962457
5.5012582105447265,3,0,1,1,2012,7,5,3,11,0.4971344204407631,-0.04217223908831483
5.332718793265369,2,0,1,1,2012,4,10,1,21,0.3558431198401247,0.3245724436356865
5.976350909297934,4,0,0,1,2011,10,8,5,17,0.15667864051700028,-0.1202090897022769
2.19722457733622,2,0,1,1,2011,6,6,0,2,-0.13118950712849237,-0.0872276726713057
6.450470422144176,2,0,1,1,2012,4,9,0,17,0.3840138088670578,0.22982902797879706
4.204692619390967,3,0,0,2,2011,8,7,6,2,-0.0187996198361221,-0.04300059748691103
2.19722457733622,1,0,0,1,2012,1,1,6,4,-0.27431884907137105,-0.026997391943772375
5.783825182329737,3,0,0,1,2011,8,7,6,13,0.42693858652436134,-0.04841310487788415
5.393627546352363,1,0,1,1,2012,1,17,1,16,0.059263380485054404,0.2804304953330514
4.605170185988092,1,0,1,1,2011,2,9,2,7,-0.34655890455583976,0.08289929193600173
6.3935907539506305,4,0,0,1,2012,10,13,5,14,0.2648716786576107,-0.005123143273049316
3.5263605246161616,1,0,0,1,2011,3,13,6,1,-0.16446943096148944,-0.01580921316480708
5.958424693029783,2,0,1,1,2012,6,12,1,20,-0.03494535828630092,-0.05617786287802501
5.673323267171493,3,0,0,1,2011,7,9,5,11,0.3151300341665901,-0.004482084559790933
3.4657359027997265,4,0,1,1,2011,11,3,3,0,-0.21305526423100557,-0.051030140166049114
6.228511003591184,2,0,1,1,2012,6,14,3,7,0.10115009133777658,0.02262053991309127
5.552959584921617,3,0,1,1,2012,7,2,0,12,0.476999957934563,-0.12112311750963946
5.40717177146012,2,0,0,1,2012,5,13,6,9,0.09638036495160796,-0.11067022795445439
4.465908118654584,1,0,1,1,2011,3,1,1,12,-0.02056469584611824,0.00675841184722901
3.3672958299864737,2,0,1,1,2012,5,17,3,1,-0.08624182891040905,-0.05584436884549466
5.288267030694535,4,0,1,2,2011,10,19,2,19,-0.11950566697149634,-0.0701966508798185
5.662960480135946,3,0,0,1,2012,7,7,5,19,0.49087056842688354,-0.20210387299154217
5.916202062607435,3,0,1,1,2011,9,14,2,7,-0.10057155241079554,-0.09585959784791157
4.9126548857360515,4,0,1,1,2011,11,1,1,10,-0.07603227081845762,-0.048557067326670596
1.3862943611198906,4,0,1,1,2012,12,19,2,2,-0.2219099238645732,-0.03336519415049192
4.663439094112067,1,0,0,2,2011,3,6,6,13,-0.14972153557108162,0.09715667737429184
4.31748811353631,1,0,0,2,2012,2,18,5,23,0.12638646559151928,0.28478713277131873
2.8903717578961645,4,0,1,1,2011,12,19,0,0,-0.31130454576000777,-0.0025197217834089097
4.770684624465665,2,0,0,1,2011,6,11,5,0,-0.013778195053024807,-0.10519288566995044
4.465908118654584,1,0,1,2,2012,1,17,1,12,-0.22736905416970232,0.10033573329227649
4.4543472962535064,1,0,1,2,2011,3,11,4,15,-0.06488727220966162,0.11636361879635643
6.261491684321044,3,0,0,1,2012,8,5,6,13,0.4240795005064384,0.09434313281346644
5.783825182329737,2,0,1,1,2012,4,2,0,15,0.3331780210291969,0.2592899202803941
5.25227342804663,2,0,0,1,2011,6,11,5,22,-0.016680110917379337,-0.030980663001149072
1.6094379124341005,1,0,1,1,2011,1,4,1,5,-0.34731185176962825,0.040410527915724526
3.5263605246161616,4,0,1,3,2011,12,7,2,13,-0.21551222071371354,0.0023184282334816064
4.812184355372417,1,0,1,1,2011,2,16,2,16,0.34112748799082376,0.2464943642083432
5.313205979041787,4,0,1,3,2011,10,19,2,9,-0.06609066767292256,0.16901497442012792
3.6375861597263857,3,0,1,1,2011,7,6,2,0,0.04391938723318271,-0.07437698709094714
4.499809670330264,1,0,1,1,2011,1,5,2,20,-0.1614329267444434,0.08168193738422701
5.996452088619021,1,0,0,2,2012,1,7,5,16,0.29460320407641705,0.06532940885467688
5.010635294096256,3,0,0,3,2011,8,6,5,17,0.017457419518835223,-0.0954780943020311
1.9459101490553128,4,0,1,1,2012,11,14,2,4,-0.25429129208324347,0.08287747479036138
4.430816798843313,1,0,0,2,2011,2,5,5,18,-0.22775598351561516,0.208582885175995
2.302585092994046,2,0,1,2,2011,4,8,4,5,-0.2465963001359021,0.03800709003238051
1.6094379124341005,3,0,1,1,2012,7,10,1,4,-0.028714580734488876,-0.09879344372334367
5.293304824724492,1,0,1,1,2012,2,3,4,13,-0.08032061483359192,-0.18282949381663838
1.9459101490553128,4,0,1,2,2012,10,15,0,2,0.06382127166059502,0.09506239611404545
3.58351893845611,3,0,0,1,2012,9,9,6,6,-0.09230096414512294,-0.01788665657437545
5.9269260259704115,3,0,1,2,2011,9,19,0,19,-0.0460132590291772,-0.10162714813654095
5.351858133476067,2,0,1,1,2012,6,7,3,10,0.016717500478703455,-0.13604829558478726
6.133398042996649,4,0,1,1,2012,12,4,1,19,-0.05303233000682394,0.016466199055363565
6.4738906963522735,4,0,0,1,2012,10,6,5,11,0.06651125274303221,-0.00803647824378554
3.0910424533583165,1,0,1,3,2011,3,9,2,22,-0.2695126602589668,0.016939484534696292
4.948759890378168,1,0,1,1,2011,3,14,0,9,-0.049838128295416895,0.19754826096742456
2.772588722239781,1,0,0,1,2011,2,12,5,2,-0.3686720749251639,-0.057994926674800246
2.8332133440562166,2,0,0,1,2012,4,15,6,6,-0.04328728588142352,-0.06551044967105425
5.093750200806762,3,0,0,1,2012,8,11,5,8,-0.07046596064647895,-0.10860477379288327
5.579729825986222,4,0,1,1,2012,10,5,4,22,0.006394007071630093,0.02106243783445835
2.302585092994046,1,0,0,1,2012,2,18,5,6,-0.28683770777797085,-0.09723463254525357
5.802118375377063,1,0,1,2,2012,3,15,3,20,0.09375528002763811,0.09984182878643258
1.6094379124341005,3,0,0,1,2012,7,1,6,4,0.0003381078736109846,-0.06482232756194059
0.6931471805599453,1,0,1,1,2011,1,10,0,3,-0.254383869179217,0.20001624096749276
4.442651256490317,3,0,0,2,2011,9,18,6,22,-0.06210758058992478,-0.10856225902988981
6.115892125483033,4,0,1,2,2011,11,14,0,8,-0.07428812691368243,-0.002055765233228507
4.9836066217083355,2,0,1,3,2012,6,18,0,7,-0.15418546962854884,0.002692087106160805
4.820281565605037,1,0,1,1,2011,2,9,2,9,-0.21654451788531534,0.1603173537653939
6.0210233493495275,2,0,1,1,2011,4,19,1,17,0.00625592499806088,-0.11105833853281213
4.927253685157205,2,0,0,1,2011,4,2,5,13,-0.2345132953623514,-0.007869040874790317
4.356708826689592,1,0,1,1,2011,1,14,4,13,0.024928143485891535,0.3947192230679776
1.6094379124341005,2,0,1,2,2011,4,1,4,3,-0.2944299305009371,0.09828459897026745
3.2958368660043287,1,0,0,2,2011,1,15,5,22,-0.05536696672699332,-0.037551834403651924
2.8332133440562166,4,0,1,2,2011,10,19,2,1,-0.09230096414512294,-0.01788665657437545
5.545177444479562,3,0,1,1,2012,8,14,1,14,0.37540357964201865,-0.08767541900374859
2.7080502011022096,4,0,1,1,2012,10,18,3,1,-0.13856821639261277,0.018467564630137823
5.493061443340548,1,0,1,1,2011,3,1,1,17,0.06878122260629925,-0.08484895083742913
5.958424693029783,4,0,0,1,2011,11,12,5,15,0.3845159666766646,0.09599016456227755
4.3694478524670215,1,0,1,1,2011,1,4,1,12,-0.18644793450361152,0.07594239778676701
5.1179938124167546,4,0,0,1,2012,11,3,5,21,-0.10830483617723641,-0.046452133168540376
3.218875824868201,4,0,1,1,2012,11,2,4,1,-0.18099708657516017,0.022988607704772054
3.1354942159291497,2,0,1,1,2011,4,5,1,0,0.14734088209719712,-0.14882562664218274
4.727387818712341,1,0,1,1,2011,1,6,3,19,-0.22255221947518172,-0.015939056527299406
6.1224928095143865,3,0,1,2,2012,7,9,0,8,-0.05649119590668833,-0.06915249822836497
5.87493073085203,2,0,1,1,2011,6,17,4,16,0.28038862486669697,-0.12433543934379683
1.791759469228055,3,0,1,1,2011,8,17,2,4,-0.05053303618538555,-0.19363101250416073
5.5012582105447265,4,0,1,1,2012,11,5,0,12,0.06992917533011984,0.21075257950415183
4.709530201312334,4,0,0,2,2012,12,16,6,0,-0.17414692031151754,-0.1461214027138313
1.6094379124341005,3,1,0,1,2012,9,3,0,5,-0.12418267247460538,-0.16574176979229507
5.609471795184961,2,0,1,2,2011,6,16,3,17,-0.05636034390095107,-0.10948423729547276
5.863631175598098,1,0,1,1,2012,3,13,1,20,0.169652172525205,-0.0897173498099225
1.9459101490553128,1,0,0,1,2011,2,19,5,6,0.5378951361889446,0.3810680034972202
5.231108616854587,4,0,1,1,2011,11,1,1,15,0.10571097726073247,-0.08088724592319574
5.455321115357702,1,0,1,1,2011,3,7,0,18,0.13948372934573866,0.14327614467075225
5.831882477283517,3,0,1,1,2012,9,10,0,14,0.3722832437206264,0.022130356707064383
3.2958368660043287,1,0,1,2,2012,3,16,4,1,-0.13104204060455146,0.10029109947196245
5.1298987149230735,4,0,0,1,2012,11,17,5,8,-0.20214180343566837,0.09978232843982496
5.910796644040527,1,0,1,1,2012,3,14,2,7,-0.18024830470464387,-0.059694949152049155
6.142037405587356,1,0,0,1,2012,3,11,6,13,0.15098947158689177,0.13885342989517324
5.8607862234658645,2,0,1,1,2012,5,16,2,13,0.2395745304578253,-0.283207854925893
4.276666119016055,1,0,1,1,2011,3,2,2,21,0.26379958123337466,0.44405210461543804
4.84418708645859,1,0,1,2,2012,3,16,4,23,-0.24179110850730381,-0.11729553217758487
4.709530201312334,2,0,1,3,2012,4,18,2,12,0.007807317288537802,-0.09319056619394522
6.29156913955832,4,0,1,2,2011,10,11,1,18,-0.04201493353862726,-0.019111968701576443
4.564348191467836,4,0,0,1,2011,12,10,5,22,-0.13177106979967934,0.051613313104314426
5.541263545158426,3,0,1,2,2012,7,17,1,12,0.4207701455173531,-0.3234371162626475
5.9401712527204324,2,0,1,1,2012,4,3,1,20,0.44741799589985753,-0.1227320829084486
4.174387269895637,2,0,0,1,2012,4,14,5,7,-0.189527172422276,-0.04213772124167355
0.6931471805599453,1,0,1,2,2011,1,7,4,4,-0.28768133562208603,0.038864184415031394
3.4011973816621555,3,0,1,1,2011,8,1,0,0,0.07166669904320683,-0.05257921246337447
5.225746673713202,2,0,0,2,2011,6,4,5,21,0.18965676471274834,-0.15828167084286995
2.4849066497880004,2,0,1,2,2012,5,10,3,1,-0.1736439673075893,-0.045794850958492804
4.875197323201151,3,0,1,1,2011,7,18,0,10,0.14206855698594734,-0.08900435782973165
